"","longitude_left","latitude_left","geometry","datetime_left","index_right","longitude_right","latitude_right","datetime_right"
"2373","76.8819149","8.556820799999999","POINT (76.8819149 8.556820799999999)","2020-03-05 07:32:40","3663","76.8819216","8.5568146","2020-03-11 10:34:49"
"13793","76.8819184","8.556820799999999","POINT (76.8819184 8.556820799999999)","2020-03-13 06:01:59","3663","76.8819216","8.5568146","2020-03-11 10:34:49"
"2359","76.8819168","8.5568219","POINT (76.8819168 8.556821899999999)","2020-03-05 07:27:54","3665","76.881914","8.5568127","2020-03-11 10:38:58"
"2373","76.8819149","8.556820799999999","POINT (76.8819149 8.556820799999999)","2020-03-05 07:32:40","3665","76.881914","8.5568127","2020-03-11 10:38:58"
"13793","76.8819184","8.556820799999999","POINT (76.8819184 8.556820799999999)","2020-03-13 06:01:59","3665","76.881914","8.5568127","2020-03-11 10:38:58"
"2359","76.8819168","8.5568219","POINT (76.8819168 8.556821899999999)","2020-03-05 07:27:54","3674","76.881922","8.5568179","2020-03-11 11:44:47"
"2373","76.8819149","8.556820799999999","POINT (76.8819149 8.556820799999999)","2020-03-05 07:32:40","3674","76.881922","8.5568179","2020-03-11 11:44:47"
"13793","76.8819184","8.556820799999999","POINT (76.8819184 8.556820799999999)","2020-03-13 06:01:59","3674","76.881922","8.5568179","2020-03-11 11:44:47"
"2359","76.8819168","8.5568219","POINT (76.8819168 8.556821899999999)","2020-03-05 07:27:54","3677","76.8819165","8.5568229","2020-03-11 12:16:04"
"2373","76.8819149","8.556820799999999","POINT (76.8819149 8.556820799999999)","2020-03-05 07:32:40","3677","76.8819165","8.5568229","2020-03-11 12:16:04"
"13793","76.8819184","8.556820799999999","POINT (76.8819184 8.556820799999999)","2020-03-13 06:01:59","3677","76.8819165","8.5568229","2020-03-11 12:16:04"
"2359","76.8819168","8.5568219","POINT (76.8819168 8.556821899999999)","2020-03-05 07:27:54","3913","76.8819139","8.5568141","2020-03-12 07:19:10"
"2373","76.8819149","8.556820799999999","POINT (76.8819149 8.556820799999999)","2020-03-05 07:32:40","3913","76.8819139","8.5568141","2020-03-12 07:19:10"
"13793","76.8819184","8.556820799999999","POINT (76.8819184 8.556820799999999)","2020-03-13 06:01:59","3913","76.8819139","8.5568141","2020-03-12 07:19:10"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","3650","76.8818865","8.5567625","2020-03-11 09:32:19"
"10597","76.8818783","8.556762299999999","POINT (76.8818783 8.556762299999999)","2020-03-10 12:20:46","3650","76.8818865","8.5567625","2020-03-11 09:32:19"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","3958","76.8818728","8.5567637","2020-03-12 11:06:05"
"9712","76.8818781","8.556757","POINT (76.88187809999999 8.556756999999999)","2020-03-10 07:46:52","3958","76.8818728","8.5567637","2020-03-12 11:06:05"
"9730","76.8818708","8.5567644","POINT (76.8818708 8.5567644)","2020-03-10 07:53:27","3958","76.8818728","8.5567637","2020-03-12 11:06:05"
"10597","76.8818783","8.556762299999999","POINT (76.8818783 8.556762299999999)","2020-03-10 12:20:46","3958","76.8818728","8.5567637","2020-03-12 11:06:05"
"11924","76.8818656","8.5567637","POINT (76.8818656 8.556763699999999)","2020-03-11 09:58:49","3958","76.8818728","8.5567637","2020-03-12 11:06:05"
"12129","76.881866","8.5567587","POINT (76.881866 8.5567587)","2020-03-11 12:35:54","3958","76.8818728","8.5567637","2020-03-12 11:06:05"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","3980","76.8818802","8.5567656","2020-03-12 11:59:21"
"9712","76.8818781","8.556757","POINT (76.88187809999999 8.556756999999999)","2020-03-10 07:46:52","3980","76.8818802","8.5567656","2020-03-12 11:59:21"
"9730","76.8818708","8.5567644","POINT (76.8818708 8.5567644)","2020-03-10 07:53:27","3980","76.8818802","8.5567656","2020-03-12 11:59:21"
"10597","76.8818783","8.556762299999999","POINT (76.8818783 8.556762299999999)","2020-03-10 12:20:46","3980","76.8818802","8.5567656","2020-03-12 11:59:21"
"12127","76.881878","8.5567739","POINT (76.881878 8.5567739)","2020-03-11 12:29:48","3980","76.8818802","8.5567656","2020-03-12 11:59:21"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","3982","76.88187909999999","8.5567616","2020-03-12 12:03:39"
"9712","76.8818781","8.556757","POINT (76.88187809999999 8.556756999999999)","2020-03-10 07:46:52","3982","76.88187909999999","8.5567616","2020-03-12 12:03:39"
"9730","76.8818708","8.5567644","POINT (76.8818708 8.5567644)","2020-03-10 07:53:27","3982","76.88187909999999","8.5567616","2020-03-12 12:03:39"
"10597","76.8818783","8.556762299999999","POINT (76.8818783 8.556762299999999)","2020-03-10 12:20:46","3982","76.88187909999999","8.5567616","2020-03-12 12:03:39"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","4177","76.88187169999999","8.5567715","2020-03-13 05:19:18"
"2669","76.881863","8.55677","POINT (76.881863 8.55677)","2020-03-05 09:16:34","4177","76.88187169999999","8.5567715","2020-03-13 05:19:18"
"9730","76.8818708","8.5567644","POINT (76.8818708 8.5567644)","2020-03-10 07:53:27","4177","76.88187169999999","8.5567715","2020-03-13 05:19:18"
"10598","76.8818654","8.5567741","POINT (76.8818654 8.5567741)","2020-03-10 12:21:17","4177","76.88187169999999","8.5567715","2020-03-13 05:19:18"
"11924","76.8818656","8.5567637","POINT (76.8818656 8.556763699999999)","2020-03-11 09:58:49","4177","76.88187169999999","8.5567715","2020-03-13 05:19:18"
"12127","76.881878","8.5567739","POINT (76.881878 8.5567739)","2020-03-11 12:29:48","4177","76.88187169999999","8.5567715","2020-03-13 05:19:18"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","4210","76.8818708","8.556771399999999","2020-03-13 07:38:23"
"2669","76.881863","8.55677","POINT (76.881863 8.55677)","2020-03-05 09:16:34","4210","76.8818708","8.556771399999999","2020-03-13 07:38:23"
"9730","76.8818708","8.5567644","POINT (76.8818708 8.5567644)","2020-03-10 07:53:27","4210","76.8818708","8.556771399999999","2020-03-13 07:38:23"
"10598","76.8818654","8.5567741","POINT (76.8818654 8.5567741)","2020-03-10 12:21:17","4210","76.8818708","8.556771399999999","2020-03-13 07:38:23"
"11924","76.8818656","8.5567637","POINT (76.8818656 8.556763699999999)","2020-03-11 09:58:49","4210","76.8818708","8.556771399999999","2020-03-13 07:38:23"
"12127","76.881878","8.5567739","POINT (76.881878 8.5567739)","2020-03-11 12:29:48","4210","76.8818708","8.556771399999999","2020-03-13 07:38:23"
"2360","76.88188029999999","8.5567694","POINT (76.88188029999999 8.5567694)","2020-03-05 07:28:15","4243","76.8818817","8.5567718","2020-03-13 10:01:03"
"9731","76.8818872","8.556774899999999","POINT (76.88188719999999 8.556774899999999)","2020-03-10 07:53:48","4243","76.8818817","8.5567718","2020-03-13 10:01:03"
"12127","76.881878","8.5567739","POINT (76.881878 8.5567739)","2020-03-11 12:29:48","4243","76.8818817","8.5567718","2020-03-13 10:01:03"
"2361","76.8819147","8.5568454","POINT (76.8819147 8.5568454)","2020-03-05 07:28:35","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"2397","76.8818962","8.5568472","POINT (76.8818962 8.5568472)","2020-03-05 07:40:50","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"2694","76.8819034","8.5568449","POINT (76.8819034 8.5568449)","2020-03-05 09:25:14","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"9339","76.8818971","8.556847","POINT (76.8818971 8.556846999999999)","2020-03-10 05:38:48","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"11800","76.8818965","8.5568407","POINT (76.8818965 8.5568407)","2020-03-11 06:26:38","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"12022","76.8819029","8.5568447","POINT (76.8819029 8.556844699999999)","2020-03-11 11:41:43","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"12049","76.8819097","8.556850299999999","POINT (76.88190969999999 8.556850299999999)","2020-03-11 11:59:10","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"12086","76.8818967","8.5568425","POINT (76.8818967 8.5568425)","2020-03-11 12:13:28","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"13877","76.88191429999999","8.5568413","POINT (76.88191429999999 8.5568413)","2020-03-13 12:31:29","300","76.8819053","8.5568447","2020-03-05 10:08:40"
"2361","76.8819147","8.5568454","POINT (76.8819147 8.5568454)","2020-03-05 07:28:35","3631","76.8819208","8.556841799999999","2020-03-11 07:50:52"
"10764","76.8819248","8.5568464","POINT (76.88192479999999 8.5568464)","2020-03-10 13:11:06","3631","76.8819208","8.556841799999999","2020-03-11 07:50:52"
"13877","76.88191429999999","8.5568413","POINT (76.88191429999999 8.5568413)","2020-03-13 12:31:29","3631","76.8819208","8.556841799999999","2020-03-11 07:50:52"
"2361","76.8819147","8.5568454","POINT (76.8819147 8.5568454)","2020-03-05 07:28:35","3653","76.8819104","8.5568435","2020-03-11 09:38:23"
"2694","76.8819034","8.5568449","POINT (76.8819034 8.5568449)","2020-03-05 09:25:14","3653","76.8819104","8.5568435","2020-03-11 09:38:23"
"12022","76.8819029","8.5568447","POINT (76.8819029 8.556844699999999)","2020-03-11 11:41:43","3653","76.8819104","8.5568435","2020-03-11 09:38:23"
"12049","76.8819097","8.556850299999999","POINT (76.88190969999999 8.556850299999999)","2020-03-11 11:59:10","3653","76.8819104","8.5568435","2020-03-11 09:38:23"
"13877","76.88191429999999","8.5568413","POINT (76.88191429999999 8.5568413)","2020-03-13 12:31:29","3653","76.8819104","8.5568435","2020-03-11 09:38:23"
"2361","76.8819147","8.5568454","POINT (76.8819147 8.5568454)","2020-03-05 07:28:35","3655","76.8819141","8.556853","2020-03-11 09:42:25"
"12049","76.8819097","8.556850299999999","POINT (76.88190969999999 8.556850299999999)","2020-03-11 11:59:10","3655","76.8819141","8.556853","2020-03-11 09:42:25"
"2361","76.8819147","8.5568454","POINT (76.8819147 8.5568454)","2020-03-05 07:28:35","3987","76.8819147","8.5568463","2020-03-12 12:23:43"
"12049","76.8819097","8.556850299999999","POINT (76.88190969999999 8.556850299999999)","2020-03-11 11:59:10","3987","76.8819147","8.5568463","2020-03-12 12:23:43"
"13877","76.88191429999999","8.5568413","POINT (76.88191429999999 8.5568413)","2020-03-13 12:31:29","3987","76.8819147","8.5568463","2020-03-12 12:23:43"
"2363","76.8818916","8.5568067","POINT (76.8818916 8.556806699999999)","2020-03-05 07:29:16","3910","76.8818926","8.556797","2020-03-12 06:56:02"
"12125","76.88189849999999","8.556804399999999","POINT (76.88189849999999 8.556804399999999)","2020-03-11 12:29:04","3910","76.8818926","8.556797","2020-03-12 06:56:02"
"2363","76.8818916","8.5568067","POINT (76.8818916 8.556806699999999)","2020-03-05 07:29:16","4007","76.88189659999999","8.556807","2020-03-12 13:47:30"
"2451","76.88190089999999","8.5568128","POINT (76.88190089999999 8.556812799999999)","2020-03-05 07:59:44","4007","76.88189659999999","8.556807","2020-03-12 13:47:30"
"12125","76.88189849999999","8.556804399999999","POINT (76.88189849999999 8.556804399999999)","2020-03-11 12:29:04","4007","76.88189659999999","8.556807","2020-03-12 13:47:30"
"2363","76.8818916","8.5568067","POINT (76.8818916 8.556806699999999)","2020-03-05 07:29:16","4214","76.8818933","8.5568037","2020-03-13 07:51:20"
"12125","76.88189849999999","8.556804399999999","POINT (76.88189849999999 8.556804399999999)","2020-03-11 12:29:04","4214","76.8818933","8.5568037","2020-03-13 07:51:20"
"2363","76.8818916","8.5568067","POINT (76.8818916 8.556806699999999)","2020-03-05 07:29:16","4216","76.881889","8.5568087","2020-03-13 08:02:35"
"2422","76.8818819","8.5568029","POINT (76.8818819 8.556802899999999)","2020-03-05 07:49:39","4216","76.881889","8.5568087","2020-03-13 08:02:35"
"2363","76.8818916","8.5568067","POINT (76.8818916 8.556806699999999)","2020-03-05 07:29:16","4224","76.88189729999999","8.5568068","2020-03-13 08:27:35"
"2451","76.88190089999999","8.5568128","POINT (76.88190089999999 8.556812799999999)","2020-03-05 07:59:44","4224","76.88189729999999","8.5568068","2020-03-13 08:27:35"
"12125","76.88189849999999","8.556804399999999","POINT (76.88189849999999 8.556804399999999)","2020-03-11 12:29:04","4224","76.88189729999999","8.5568068","2020-03-13 08:27:35"
"2364","76.8819438","8.556737","POINT (76.8819438 8.556737)","2020-03-05 07:29:40","3993","76.8819436","8.556744199999999","2020-03-12 13:19:09"
"2366","76.8818885","8.5567257","POINT (76.8818885 8.556725699999999)","2020-03-05 07:30:20","3968","76.8818892","8.5567342","2020-03-12 11:35:14"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","3968","76.8818892","8.5567342","2020-03-12 11:35:14"
"2420","76.88188319999999","8.556735399999999","POINT (76.88188319999999 8.556735399999999)","2020-03-05 07:48:59","3968","76.8818892","8.5567342","2020-03-12 11:35:14"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","3968","76.8818892","8.5567342","2020-03-12 11:35:14"
"13863","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:44:56","3968","76.8818892","8.5567342","2020-03-12 11:35:14"
"13865","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:49:32","3968","76.8818892","8.5567342","2020-03-12 11:35:14"
"2366","76.8818885","8.5567257","POINT (76.8818885 8.556725699999999)","2020-03-05 07:30:20","3988","76.8818885","8.5567269","2020-03-12 12:38:42"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","3988","76.8818885","8.5567269","2020-03-12 12:38:42"
"2394","76.8818821","8.5567236","POINT (76.8818821 8.5567236)","2020-03-05 07:39:50","3988","76.8818885","8.5567269","2020-03-12 12:38:42"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","3988","76.8818885","8.5567269","2020-03-12 12:38:42"
"2366","76.8818885","8.5567257","POINT (76.8818885 8.556725699999999)","2020-03-05 07:30:20","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"2394","76.8818821","8.5567236","POINT (76.8818821 8.5567236)","2020-03-05 07:39:50","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"2420","76.88188319999999","8.556735399999999","POINT (76.88188319999999 8.556735399999999)","2020-03-05 07:48:59","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"13863","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:44:56","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"13865","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:49:32","4010","76.8818888","8.5567309","2020-03-12 13:53:45"
"2366","76.8818885","8.5567257","POINT (76.8818885 8.556725699999999)","2020-03-05 07:30:20","4168","76.8818876","8.5567275","2020-03-13 04:43:56"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","4168","76.8818876","8.5567275","2020-03-13 04:43:56"
"2394","76.8818821","8.5567236","POINT (76.8818821 8.5567236)","2020-03-05 07:39:50","4168","76.8818876","8.5567275","2020-03-13 04:43:56"
"2420","76.88188319999999","8.556735399999999","POINT (76.88188319999999 8.556735399999999)","2020-03-05 07:48:59","4168","76.8818876","8.5567275","2020-03-13 04:43:56"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","4168","76.8818876","8.5567275","2020-03-13 04:43:56"
"2367","76.8819268","8.5567884","POINT (76.8819268 8.5567884)","2020-03-05 07:30:40","549","76.8819211","8.5567832","2020-03-06 08:17:16"
"2371","76.8819286","8.5567776","POINT (76.88192859999999 8.5567776)","2020-03-05 07:32:00","549","76.8819211","8.5567832","2020-03-06 08:17:16"
"2389","76.8819146","8.5567777","POINT (76.8819146 8.5567777)","2020-03-05 07:38:09","549","76.8819211","8.5567832","2020-03-06 08:17:16"
"2390","76.8819145","8.5567861","POINT (76.88191449999999 8.5567861)","2020-03-05 07:38:29","549","76.8819211","8.5567832","2020-03-06 08:17:16"
"2404","76.8819181","8.5567815","POINT (76.88191809999999 8.5567815)","2020-03-05 07:43:34","549","76.8819211","8.5567832","2020-03-06 08:17:16"
"11886","76.8819259","8.556782499999999","POINT (76.8819259 8.556782499999999)","2020-03-11 08:36:51","549","76.8819211","8.5567832","2020-03-06 08:17:16"
"2367","76.8819268","8.5567884","POINT (76.8819268 8.5567884)","2020-03-05 07:30:40","565","76.881922","8.5567908","2020-03-06 09:05:40"
"2388","76.8819238","8.556797999999999","POINT (76.8819238 8.556797999999999)","2020-03-05 07:37:44","565","76.881922","8.5567908","2020-03-06 09:05:40"
"2390","76.8819145","8.5567861","POINT (76.88191449999999 8.5567861)","2020-03-05 07:38:29","565","76.881922","8.5567908","2020-03-06 09:05:40"
"11886","76.8819259","8.556782499999999","POINT (76.8819259 8.556782499999999)","2020-03-11 08:36:51","565","76.881922","8.5567908","2020-03-06 09:05:40"
"12050","76.88192049999999","8.5567987","POINT (76.88192049999999 8.5567987)","2020-03-11 11:59:43","565","76.881922","8.5567908","2020-03-06 09:05:40"
"2367","76.8819268","8.5567884","POINT (76.8819268 8.5567884)","2020-03-05 07:30:40","568","76.881929","8.5567864","2020-03-06 09:43:03"
"2371","76.8819286","8.5567776","POINT (76.88192859999999 8.5567776)","2020-03-05 07:32:00","568","76.881929","8.5567864","2020-03-06 09:43:03"
"2379","76.8819321","8.5567837","POINT (76.8819321 8.5567837)","2020-03-05 07:34:44","568","76.881929","8.5567864","2020-03-06 09:43:03"
"2380","76.8819333","8.556783099999999","POINT (76.8819333 8.556783099999999)","2020-03-05 07:35:04","568","76.881929","8.5567864","2020-03-06 09:43:03"
"11886","76.8819259","8.556782499999999","POINT (76.8819259 8.556782499999999)","2020-03-11 08:36:51","568","76.881929","8.5567864","2020-03-06 09:43:03"
"2367","76.8819268","8.5567884","POINT (76.8819268 8.5567884)","2020-03-05 07:30:40","3959","76.88192149999999","8.5567885","2020-03-12 11:16:35"
"2388","76.8819238","8.556797999999999","POINT (76.8819238 8.556797999999999)","2020-03-05 07:37:44","3959","76.88192149999999","8.5567885","2020-03-12 11:16:35"
"2390","76.8819145","8.5567861","POINT (76.88191449999999 8.5567861)","2020-03-05 07:38:29","3959","76.88192149999999","8.5567885","2020-03-12 11:16:35"
"2404","76.8819181","8.5567815","POINT (76.88191809999999 8.5567815)","2020-03-05 07:43:34","3959","76.88192149999999","8.5567885","2020-03-12 11:16:35"
"10604","76.88191189999999","8.556788899999999","POINT (76.88191189999999 8.556788899999999)","2020-03-10 12:23:21","3959","76.88192149999999","8.5567885","2020-03-12 11:16:35"
"11886","76.8819259","8.556782499999999","POINT (76.8819259 8.556782499999999)","2020-03-11 08:36:51","3959","76.88192149999999","8.5567885","2020-03-12 11:16:35"
"2369","76.8819113","8.5567525","POINT (76.8819113 8.5567525)","2020-03-05 07:31:20","3985","76.88191719999999","8.5567574","2020-03-12 12:12:17"
"10601","76.8819221","8.5567612","POINT (76.8819221 8.5567612)","2020-03-10 12:22:17","3985","76.88191719999999","8.5567574","2020-03-12 12:12:17"
"13873","76.8819106","8.5567546","POINT (76.8819106 8.5567546)","2020-03-13 12:21:25","3985","76.88191719999999","8.5567574","2020-03-12 12:12:17"
"2370","76.8818989","8.556752699999999","POINT (76.8818989 8.556752699999999)","2020-03-05 07:31:40","3984","76.88189609999999","8.556756499999999","2020-03-12 12:07:42"
"9733","76.88189609999999","8.5567583","POINT (76.88189609999999 8.5567583)","2020-03-10 07:54:29","3984","76.88189609999999","8.556756499999999","2020-03-12 12:07:42"
"10254","76.8818977","8.5567485","POINT (76.8818977 8.556748499999999)","2020-03-10 10:38:56","3984","76.88189609999999","8.556756499999999","2020-03-12 12:07:42"
"10605","76.8819032","8.5567503","POINT (76.8819032 8.556750299999999)","2020-03-10 12:23:41","3984","76.88189609999999","8.556756499999999","2020-03-12 12:07:42"
"2370","76.8818989","8.556752699999999","POINT (76.8818989 8.556752699999999)","2020-03-05 07:31:40","4016","76.88189249999999","8.556749","2020-03-12 14:16:02"
"9423","76.8818853","8.5567475","POINT (76.88188529999999 8.5567475)","2020-03-10 06:07:28","4016","76.88189249999999","8.556749","2020-03-12 14:16:02"
"9733","76.88189609999999","8.5567583","POINT (76.88189609999999 8.5567583)","2020-03-10 07:54:29","4016","76.88189249999999","8.556749","2020-03-12 14:16:02"
"9742","76.88188509999999","8.556747399999999","POINT (76.88188509999999 8.556747399999999)","2020-03-10 07:57:33","4016","76.88189249999999","8.556749","2020-03-12 14:16:02"
"10254","76.8818977","8.5567485","POINT (76.8818977 8.556748499999999)","2020-03-10 10:38:56","4016","76.88189249999999","8.556749","2020-03-12 14:16:02"
"10596","76.8818879","8.5567504","POINT (76.8818879 8.5567504)","2020-03-10 12:20:26","4016","76.88189249999999","8.556749","2020-03-12 14:16:02"
"2371","76.8819286","8.5567776","POINT (76.88192859999999 8.5567776)","2020-03-05 07:32:00","502","76.881922","8.556771699999999","2020-03-06 05:11:23"
"2378","76.8819249","8.5567677","POINT (76.8819249 8.5567677)","2020-03-05 07:34:24","502","76.881922","8.556771699999999","2020-03-06 05:11:23"
"2389","76.8819146","8.5567777","POINT (76.8819146 8.5567777)","2020-03-05 07:38:09","502","76.881922","8.556771699999999","2020-03-06 05:11:23"
"11882","76.8819173","8.5567729","POINT (76.8819173 8.5567729)","2020-03-11 08:18:29","502","76.881922","8.556771699999999","2020-03-06 05:11:23"
"2371","76.8819286","8.5567776","POINT (76.88192859999999 8.5567776)","2020-03-05 07:32:00","3981","76.88192169999999","8.5567785","2020-03-12 12:01:38"
"2389","76.8819146","8.5567777","POINT (76.8819146 8.5567777)","2020-03-05 07:38:09","3981","76.88192169999999","8.5567785","2020-03-12 12:01:38"
"2404","76.8819181","8.5567815","POINT (76.88191809999999 8.5567815)","2020-03-05 07:43:34","3981","76.88192169999999","8.5567785","2020-03-12 12:01:38"
"11882","76.8819173","8.5567729","POINT (76.8819173 8.5567729)","2020-03-11 08:18:29","3981","76.88192169999999","8.5567785","2020-03-12 12:01:38"
"11886","76.8819259","8.556782499999999","POINT (76.8819259 8.556782499999999)","2020-03-11 08:36:51","3981","76.88192169999999","8.5567785","2020-03-12 12:01:38"
"2372","76.8819367","8.5568134","POINT (76.8819367 8.556813399999999)","2020-03-05 07:32:20","567","76.88193389999999","8.5568103","2020-03-06 09:22:12"
"11864","76.88193559999999","8.556819599999999","POINT (76.88193559999999 8.556819599999999)","2020-03-11 07:59:56","567","76.88193389999999","8.5568103","2020-03-06 09:22:12"
"13801","76.88193439999999","8.556807","POINT (76.88193439999999 8.556806999999999)","2020-03-13 06:27:06","567","76.88193389999999","8.5568103","2020-03-06 09:22:12"
"2373","76.8819149","8.556820799999999","POINT (76.8819149 8.556820799999999)","2020-03-05 07:32:40","3911","76.88190569999999","8.5568216","2020-03-12 07:01:02"
"2396","76.8818987","8.556821","POINT (76.88189869999999 8.556820999999999)","2020-03-05 07:40:30","3911","76.88190569999999","8.5568216","2020-03-12 07:01:02"
"2399","76.8819","8.5568242","POINT (76.8819 8.556824199999999)","2020-03-05 07:41:30","3911","76.88190569999999","8.5568216","2020-03-12 07:01:02"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"2420","76.88188319999999","8.556735399999999","POINT (76.88188319999999 8.556735399999999)","2020-03-05 07:48:59","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"9423","76.8818853","8.5567475","POINT (76.88188529999999 8.5567475)","2020-03-10 06:07:28","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"9742","76.88188509999999","8.556747399999999","POINT (76.88188509999999 8.556747399999999)","2020-03-10 07:57:33","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"13863","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:44:56","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"13865","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:49:32","3608","76.8818914","8.55674","2020-03-11 06:53:07"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"2420","76.88188319999999","8.556735399999999","POINT (76.88188319999999 8.556735399999999)","2020-03-05 07:48:59","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"9423","76.8818853","8.5567475","POINT (76.88188529999999 8.5567475)","2020-03-10 06:07:28","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"9742","76.88188509999999","8.556747399999999","POINT (76.88188509999999 8.556747399999999)","2020-03-10 07:57:33","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"13863","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:44:56","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"13865","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:49:32","3609","76.8818914","8.55674","2020-03-11 06:53:26"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","4186","76.88189489999999","8.5567415","2020-03-13 06:50:51"
"10254","76.8818977","8.5567485","POINT (76.8818977 8.556748499999999)","2020-03-10 10:38:56","4186","76.88189489999999","8.5567415","2020-03-13 06:50:51"
"13863","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:44:56","4186","76.88189489999999","8.5567415","2020-03-13 06:50:51"
"13865","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:49:32","4186","76.88189489999999","8.5567415","2020-03-13 06:50:51"
"2381","76.88189349999999","8.5567317","POINT (76.88189349999999 8.5567317)","2020-03-05 07:35:24","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"2420","76.88188319999999","8.556735399999999","POINT (76.88188319999999 8.556735399999999)","2020-03-05 07:48:59","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"2421","76.8818919","8.5567313","POINT (76.8818919 8.556731299999999)","2020-03-05 07:49:19","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"9742","76.88188509999999","8.556747399999999","POINT (76.88188509999999 8.556747399999999)","2020-03-10 07:57:33","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"12123","76.8818797","8.5567394","POINT (76.8818797 8.5567394)","2020-03-11 12:28:19","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"13863","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:44:56","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"13865","76.8818931","8.5567365","POINT (76.8818931 8.5567365)","2020-03-13 11:49:32","4226","76.8818877","8.556737799999999","2020-03-13 08:31:37"
"2387","76.8819201","8.556802099999999","POINT (76.8819201 8.556802099999999)","2020-03-05 07:37:24","552","76.881919","8.5568005","2020-03-06 08:23:38"
